BCS_Solar,BCS_Eolica,BCA_Solar,BCA_Eolica,SIN_Solar,SIN_Eolica
{'electricity': 0.0},{'electricity': 0.541},{'electricity': 0.0},{'electricity': 0.503},{'electricity': 0.0},{'electricity': 0.513}
{'electricity': 0.0},{'electricity': 0.59},{'electricity': 0.0},{'electricity': 0.45},{'electricity': 0.0},{'electricity': 0.594}
{'electricity': 0.0},{'electricity': 0.629},{'electricity': 0.0},{'electricity': 0.43},{'electricity': 0.0},{'electricity': 0.69}
{'electricity': 0.0},{'electricity': 0.644},{'electricity': 0.0},{'electricity': 0.434},{'electricity': 0.0},{'electricity': 0.697}
{'electricity': 0.0},{'electricity': 0.646},{'electricity': 0.0},{'electricity': 0.459},{'electricity': 0.0},{'electricity': 0.695}
{'electricity': 0.0},{'electricity': 0.637},{'electricity': 0.0},{'electricity': 0.47},{'electricity': 0.0},{'electricity': 0.786}
{'electricity': 0.0},{'electricity': 0.611},{'electricity': 0.0},{'electricity': 0.453},{'electricity': 0.0},{'electricity': 0.77}
{'electricity': 0.0},{'electricity': 0.569},{'electricity': 0.0},{'electricity': 0.407},{'electricity': 0.0},{'electricity': 0.781}
{'electricity': 0.0},{'electricity': 0.523},{'electricity': 0.0},{'electricity': 0.338},{'electricity': 0.0},{'electricity': 0.791}
{'electricity': 0.0},{'electricity': 0.48},{'electricity': 0.0},{'electricity': 0.281},{'electricity': 0.0},{'electricity': 0.792}
{'electricity': 0.213},{'electricity': 0.402},{'electricity': 0.016},{'electricity': 0.213},{'electricity': 0.127},{'electricity': 0.859}
{'electricity': 0.422},{'electricity': 0.355},{'electricity': 0.281},{'electricity': 0.14},{'electricity': 0.375},{'electricity': 0.91}
{'electricity': 0.602},{'electricity': 0.3},{'electricity': 0.507},{'electricity': 0.078},{'electricity': 0.572},{'electricity': 0.932}
{'electricity': 0.723},{'electricity': 0.241},{'electricity': 0.66},{'electricity': 0.045},{'electricity': 0.698},{'electricity': 0.946}
{'electricity': 0.781},{'electricity': 0.253},{'electricity': 0.745},{'electricity': 0.023},{'electricity': 0.772},{'electricity': 0.955}
{'electricity': 0.797},{'electricity': 0.334},{'electricity': 0.775},{'electricity': 0.021},{'electricity': 0.791},{'electricity': 0.965}
{'electricity': 0.758},{'electricity': 0.404},{'electricity': 0.753},{'electricity': 0.045},{'electricity': 0.754},{'electricity': 0.975}
{'electricity': 0.651},{'electricity': 0.388},{'electricity': 0.673},{'electricity': 0.041},{'electricity': 0.663},{'electricity': 0.979}
{'electricity': 0.507},{'electricity': 0.305},{'electricity': 0.536},{'electricity': 0.055},{'electricity': 0.514},{'electricity': 0.976}
{'electricity': 0.302},{'electricity': 0.222},{'electricity': 0.333},{'electricity': 0.052},{'electricity': 0.297},{'electricity': 0.964}
{'electricity': 0.063},{'electricity': 0.217},{'electricity': 0.08},{'electricity': 0.021},{'electricity': 0.047},{'electricity': 0.951}
{'electricity': 0.0},{'electricity': 0.295},{'electricity': 0.0},{'electricity': 0.012},{'electricity': 0.0},{'electricity': 0.938}
{'electricity': 0.0},{'electricity': 0.285},{'electricity': 0.0},{'electricity': 0.006},{'electricity': 0.0},{'electricity': 0.915}
{'electricity': 0.0},{'electricity': 0.264},{'electricity': 0.0},{'electricity': 0.003},{'electricity': 0.0},{'electricity': 0.875}
{'electricity': 0.0},{'electricity': 0.265},{'electricity': 0.0},{'electricity': 0.002},{'electricity': 0.0},{'electricity': 0.826}
{'electricity': 0.0},{'electricity': 0.265},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.746}
{'electricity': 0.0},{'electricity': 0.236},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.634}
{'electricity': 0.0},{'electricity': 0.186},{'electricity': 0.0},{'electricity': 0.002},{'electricity': 0.0},{'electricity': 0.512}
{'electricity': 0.0},{'electricity': 0.128},{'electricity': 0.0},{'electricity': 0.01},{'electricity': 0.0},{'electricity': 0.371}
{'electricity': 0.0},{'electricity': 0.078},{'electricity': 0.0},{'electricity': 0.026},{'electricity': 0.0},{'electricity': 0.214}
{'electricity': 0.0},{'electricity': 0.046},{'electricity': 0.0},{'electricity': 0.052},{'electricity': 0.0},{'electricity': 0.119}
{'electricity': 0.0},{'electricity': 0.029},{'electricity': 0.0},{'electricity': 0.071},{'electricity': 0.0},{'electricity': 0.053}
{'electricity': 0.0},{'electricity': 0.024},{'electricity': 0.0},{'electricity': 0.079},{'electricity': 0.0},{'electricity': 0.012}
{'electricity': 0.0},{'electricity': 0.029},{'electricity': 0.0},{'electricity': 0.095},{'electricity': 0.0},{'electricity': 0.001}
{'electricity': 0.231},{'electricity': 0.042},{'electricity': 0.017},{'electricity': 0.129},{'electricity': 0.152},{'electricity': 0.001}
{'electricity': 0.432},{'electricity': 0.04},{'electricity': 0.282},{'electricity': 0.151},{'electricity': 0.404},{'electricity': 0.006}
{'electricity': 0.611},{'electricity': 0.033},{'electricity': 0.5},{'electricity': 0.22},{'electricity': 0.589},{'electricity': 0.027}
{'electricity': 0.729},{'electricity': 0.025},{'electricity': 0.649},{'electricity': 0.345},{'electricity': 0.711},{'electricity': 0.044}
{'electricity': 0.793},{'electricity': 0.028},{'electricity': 0.736},{'electricity': 0.481},{'electricity': 0.776},{'electricity': 0.045}
{'electricity': 0.806},{'electricity': 0.035},{'electricity': 0.764},{'electricity': 0.594},{'electricity': 0.789},{'electricity': 0.039}
{'electricity': 0.771},{'electricity': 0.037},{'electricity': 0.739},{'electricity': 0.663},{'electricity': 0.753},{'electricity': 0.03}
{'electricity': 0.683},{'electricity': 0.024},{'electricity': 0.656},{'electricity': 0.688},{'electricity': 0.664},{'electricity': 0.025}
{'electricity': 0.54},{'electricity': 0.014},{'electricity': 0.522},{'electricity': 0.67},{'electricity': 0.518},{'electricity': 0.037}
{'electricity': 0.331},{'electricity': 0.025},{'electricity': 0.319},{'electricity': 0.613},{'electricity': 0.306},{'electricity': 0.061}
{'electricity': 0.071},{'electricity': 0.068},{'electricity': 0.074},{'electricity': 0.506},{'electricity': 0.049},{'electricity': 0.07}
{'electricity': 0.0},{'electricity': 0.141},{'electricity': 0.0},{'electricity': 0.436},{'electricity': 0.0},{'electricity': 0.094}
{'electricity': 0.0},{'electricity': 0.134},{'electricity': 0.0},{'electricity': 0.431},{'electricity': 0.0},{'electricity': 0.146}
{'electricity': 0.0},{'electricity': 0.11},{'electricity': 0.0},{'electricity': 0.442},{'electricity': 0.0},{'electricity': 0.225}
{'electricity': 0.0},{'electricity': 0.117},{'electricity': 0.0},{'electricity': 0.432},{'electricity': 0.0},{'electricity': 0.3}
{'electricity': 0.0},{'electricity': 0.151},{'electricity': 0.0},{'electricity': 0.443},{'electricity': 0.0},{'electricity': 0.334}
{'electricity': 0.0},{'electricity': 0.21},{'electricity': 0.0},{'electricity': 0.448},{'electricity': 0.0},{'electricity': 0.341}
{'electricity': 0.0},{'electricity': 0.286},{'electricity': 0.0},{'electricity': 0.444},{'electricity': 0.0},{'electricity': 0.346}
{'electricity': 0.0},{'electricity': 0.358},{'electricity': 0.0},{'electricity': 0.414},{'electricity': 0.0},{'electricity': 0.379}
{'electricity': 0.0},{'electricity': 0.42},{'electricity': 0.0},{'electricity': 0.401},{'electricity': 0.0},{'electricity': 0.433}
{'electricity': 0.0},{'electricity': 0.451},{'electricity': 0.0},{'electricity': 0.415},{'electricity': 0.0},{'electricity': 0.448}
{'electricity': 0.0},{'electricity': 0.435},{'electricity': 0.0},{'electricity': 0.411},{'electricity': 0.0},{'electricity': 0.509}
{'electricity': 0.0},{'electricity': 0.385},{'electricity': 0.0},{'electricity': 0.417},{'electricity': 0.0},{'electricity': 0.561}
{'electricity': 0.0},{'electricity': 0.312},{'electricity': 0.0},{'electricity': 0.434},{'electricity': 0.0},{'electricity': 0.598}
{'electricity': 0.249},{'electricity': 0.221},{'electricity': 0.016},{'electricity': 0.422},{'electricity': 0.146},{'electricity': 0.825}
{'electricity': 0.445},{'electricity': 0.089},{'electricity': 0.257},{'electricity': 0.418},{'electricity': 0.28},{'electricity': 0.911}
{'electricity': 0.623},{'electricity': 0.053},{'electricity': 0.482},{'electricity': 0.433},{'electricity': 0.373},{'electricity': 0.946}
{'electricity': 0.737},{'electricity': 0.02},{'electricity': 0.623},{'electricity': 0.469},{'electricity': 0.508},{'electricity': 0.966}
{'electricity': 0.797},{'electricity': 0.001},{'electricity': 0.62},{'electricity': 0.495},{'electricity': 0.641},{'electricity': 0.979}
{'electricity': 0.807},{'electricity': 0.0},{'electricity': 0.65},{'electricity': 0.55},{'electricity': 0.642},{'electricity': 0.987}
{'electricity': 0.745},{'electricity': 0.003},{'electricity': 0.691},{'electricity': 0.613},{'electricity': 0.542},{'electricity': 0.99}
{'electricity': 0.611},{'electricity': 0.027},{'electricity': 0.638},{'electricity': 0.631},{'electricity': 0.414},{'electricity': 0.991}
{'electricity': 0.412},{'electricity': 0.101},{'electricity': 0.516},{'electricity': 0.607},{'electricity': 0.262},{'electricity': 0.991}
{'electricity': 0.21},{'electricity': 0.172},{'electricity': 0.323},{'electricity': 0.566},{'electricity': 0.118},{'electricity': 0.99}
{'electricity': 0.034},{'electricity': 0.344},{'electricity': 0.077},{'electricity': 0.504},{'electricity': 0.009},{'electricity': 0.979}
{'electricity': 0.0},{'electricity': 0.449},{'electricity': 0.0},{'electricity': 0.432},{'electricity': 0.0},{'electricity': 0.962}
{'electricity': 0.0},{'electricity': 0.457},{'electricity': 0.0},{'electricity': 0.415},{'electricity': 0.0},{'electricity': 0.951}
{'electricity': 0.0},{'electricity': 0.413},{'electricity': 0.0},{'electricity': 0.357},{'electricity': 0.0},{'electricity': 0.934}
{'electricity': 0.0},{'electricity': 0.357},{'electricity': 0.0},{'electricity': 0.246},{'electricity': 0.0},{'electricity': 0.92}
{'electricity': 0.0},{'electricity': 0.286},{'electricity': 0.0},{'electricity': 0.163},{'electricity': 0.0},{'electricity': 0.917}
{'electricity': 0.0},{'electricity': 0.27},{'electricity': 0.0},{'electricity': 0.084},{'electricity': 0.0},{'electricity': 0.91}
{'electricity': 0.0},{'electricity': 0.279},{'electricity': 0.0},{'electricity': 0.024},{'electricity': 0.0},{'electricity': 0.908}
{'electricity': 0.0},{'electricity': 0.264},{'electricity': 0.0},{'electricity': 0.001},{'electricity': 0.0},{'electricity': 0.914}
{'electricity': 0.0},{'electricity': 0.234},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.0},{'electricity': 0.919}
{'electricity': 0.0},{'electricity': 0.189},{'electricity': 0.0},{'electricity': 0.049},{'electricity': 0.0},{'electricity': 0.922}
{'electricity': 0.0},{'electricity': 0.147},{'electricity': 0.0},{'electricity': 0.133},{'electricity': 0.0},{'electricity': 0.919}
{'electricity': 0.0},{'electricity': 0.126},{'electricity': 0.0},{'electricity': 0.089},{'electricity': 0.0},{'electricity': 0.917}
{'electricity': 0.0},{'electricity': 0.124},{'electricity': 0.0},{'electricity': 0.043},{'electricity': 0.0},{'electricity': 0.933}
{'electricity': 0.15},{'electricity': 0.073},{'electricity': 0.0},{'electricity': 0.041},{'electricity': 0.034},{'electricity': 0.99}
{'electricity': 0.347},{'electricity': 0.026},{'electricity': 0.084},{'electricity': 0.115},{'electricity': 0.059},{'electricity': 0.99}
{'electricity': 0.506},{'electricity': 0.02},{'electricity': 0.277},{'electricity': 0.305},{'electricity': 0.105},{'electricity': 0.987}
{'electricity': 0.47},{'electricity': 0.036},{'electricity': 0.43},{'electricity': 0.54},{'electricity': 0.151},{'electricity': 0.987}
{'electricity': 0.415},{'electricity': 0.061},{'electricity': 0.614},{'electricity': 0.686},{'electricity': 0.183},{'electricity': 0.987}
{'electricity': 0.417},{'electricity': 0.096},{'electricity': 0.622},{'electricity': 0.769},{'electricity': 0.182},{'electricity': 0.989}
{'electricity': 0.432},{'electricity': 0.142},{'electricity': 0.569},{'electricity': 0.812},{'electricity': 0.153},{'electricity': 0.99}
{'electricity': 0.444},{'electricity': 0.208},{'electricity': 0.5},{'electricity': 0.808},{'electricity': 0.116},{'electricity': 0.991}
{'electricity': 0.38},{'electricity': 0.287},{'electricity': 0.386},{'electricity': 0.816},{'electricity': 0.066},{'electricity': 0.991}
{'electricity': 0.179},{'electricity': 0.32},{'electricity': 0.215},{'electricity': 0.82},{'electricity': 0.021},{'electricity': 0.982}
{'electricity': 0.019},{'electricity': 0.3},{'electricity': 0.046},{'electricity': 0.767},{'electricity': 0.0},{'electricity': 0.925}
{'electricity': 0.0},{'electricity': 0.261},{'electricity': 0.0},{'electricity': 0.727},{'electricity': 0.0},{'electricity': 0.84}
{'electricity': 0.0},{'electricity': 0.253},{'electricity': 0.0},{'electricity': 0.718},{'electricity': 0.0},{'electricity': 0.689}
{'electricity': 0.0},{'electricity': 0.303},{'electricity': 0.0},{'electricity': 0.676},{'electricity': 0.0},{'electricity': 0.622}
{'electricity': 0.0},{'electricity': 0.349},{'electricity': 0.0},{'electricity': 0.625},{'electricity': 0.0},{'electricity': 0.592}
{'electricity': 0.0},{'electricity': 0.385},{'electricity': 0.0},{'electricity': 0.62},{'electricity': 0.0},{'electricity': 0.587}
{'electricity': 0.0},{'electricity': 0.425},{'electricity': 0.0},{'electricity': 0.59},{'electricity': 0.0},{'electricity': 0.591}
{'electricity': 0.0},{'electricity': 0.419},{'electricity': 0.0},{'electricity': 0.56},{'electricity': 0.0},{'electricity': 0.591}
{'electricity': 0.0},{'electricity': 0.429},{'electricity': 0.0},{'electricity': 0.554},{'electricity': 0.0},{'electricity': 0.598}
{'electricity': 0.0},{'electricity': 0.435},{'electricity': 0.0},{'electricity': 0.542},{'electricity': 0.0},{'electricity': 0.615}
{'electricity': 0.0},{'electricity': 0.444},{'electricity': 0.0},{'electricity': 0.565},{'electricity': 0.0},{'electricity': 0.62}
{'electricity': 0.0},{'electricity': 0.46},{'electricity': 0.0},{'electricity': 0.618},{'electricity': 0.0},{'electricity': 0.618}
{'electricity': 0.0},{'electricity': 0.482},{'electricity': 0.0},{'electricity': 0.687},{'electricity': 0.0},{'electricity': 0.613}
{'electricity': 0.0},{'electricity': 0.511},{'electricity': 0.0},{'electricity': 0.732},{'electricity': 0.0},{'electricity': 0.522}
{'electricity': 0.017},{'electricity': 0.461},{'electricity': 0.0},{'electricity': 0.723},{'electricity': 0.03},{'electricity': 0.758}
{'electricity': 0.106},{'electricity': 0.41},{'electricity': 0.08},{'electricity': 0.69},{'electricity': 0.155},{'electricity': 0.753}
{'electricity': 0.304},{'electricity': 0.356},{'electricity': 0.172},{'electricity': 0.647},{'electricity': 0.373},{'electricity': 0.675}
{'electricity': 0.552},{'electricity': 0.355},{'electricity': 0.302},{'electricity': 0.59},{'electricity': 0.533},{'electricity': 0.601}
{'electricity': 0.708},{'electricity': 0.423},{'electricity': 0.523},{'electricity': 0.568},{'electricity': 0.642},{'electricity': 0.54}
{'electricity': 0.754},{'electricity': 0.521},{'electricity': 0.672},{'electricity': 0.59},{'electricity': 0.699},{'electricity': 0.501}
{'electricity': 0.725},{'electricity': 0.571},{'electricity': 0.71},{'electricity': 0.653},{'electricity': 0.695},{'electricity': 0.483}
{'electricity': 0.622},{'electricity': 0.583},{'electricity': 0.646},{'electricity': 0.687},{'electricity': 0.627},{'electricity': 0.463}
{'electricity': 0.463},{'electricity': 0.574},{'electricity': 0.516},{'electricity': 0.687},{'electricity': 0.493},{'electricity': 0.439}
{'electricity': 0.255},{'electricity': 0.577},{'electricity': 0.321},{'electricity': 0.668},{'electricity': 0.285},{'electricity': 0.413}
{'electricity': 0.038},{'electricity': 0.602},{'electricity': 0.086},{'electricity': 0.605},{'electricity': 0.051},{'electricity': 0.44}
{'electricity': 0.0},{'electricity': 0.65},{'electricity': 0.0},{'electricity': 0.519},{'electricity': 0.0},{'electricity': 0.432}
{'electricity': 0.0},{'electricity': 0.646},{'electricity': 0.0},{'electricity': 0.522},{'electricity': 0.0},{'electricity': 0.379}
{'electricity': 0.0},{'electricity': 0.615},{'electricity': 0.0},{'electricity': 0.432},{'electricity': 0.0},{'electricity': 0.311}
{'electricity': 0.0},{'electricity': 0.593},{'electricity': 0.0},{'electricity': 0.398},{'electricity': 0.0},{'electricity': 0.238}
{'electricity': 0.0},{'electricity': 0.571},{'electricity': 0.0},{'electricity': 0.42},{'electricity': 0.0},{'electricity': 0.167}
{'electricity': 0.0},{'electricity': 0.53},{'electricity': 0.0},{'electricity': 0.491},{'electricity': 0.0},{'electricity': 0.103}
{'electricity': 0.0},{'electricity': 0.491},{'electricity': 0.0},{'electricity': 0.596},{'electricity': 0.0},{'electricity': 0.061}
{'electricity': 0.0},{'electricity': 0.469},{'electricity': 0.0},{'electricity': 0.699},{'electricity': 0.0},{'electricity': 0.035}
{'electricity': 0.0},{'electricity': 0.481},{'electricity': 0.0},{'electricity': 0.781},{'electricity': 0.0},{'electricity': 0.016}
{'electricity': 0.0},{'electricity': 0.501},{'electricity': 0.0},{'electricity': 0.809},{'electricity': 0.0},{'electricity': 0.005}
{'electricity': 0.0},{'electricity': 0.468},{'electricity': 0.0},{'electricity': 0.847},{'electricity': 0.0},{'electricity': 0.001}
